text,date,newspaper,likes,retweets,lang,period
"A leaked draft opinion suggests the Supreme Court will overturn Roe v. Wade, its landmark abortion rights decision. @AsteadWesley, @sangerkatz and @llerer discuss the possible effects. DM questions to @nytimesevents. https://t.co/TfM7EacDVE",2022-05-03 18:05:57+00:00,nytimes,132,41,en,war
"The leak may have been a move to lock in the five-justice conservative majority, our Supreme Court correspondent @adamliptak writes. It was a blow to the court’s legitimacy and raises questions about whether it’s capable of functioning in an orderly way. https://t.co/BVvLaK17dc",2022-05-03 17:40:05+00:00,nytimes,465,180,en,war
"Senator Chuck Schumer pledged on Tuesday to hold a vote on abortion rights legislation. This vow appeared to be mostly symbolic, since he does not have the 60 votes needed to overcome a filibuster in the Senate. https://t.co/RxVUiE3lvQ",2022-05-03 17:20:15+00:00,nytimes,239,57,en,war
"La Corte Suprema de EE. UU. legalizó el aborto con su fallo en el caso Roe contra Wade en 1973. Casi 50 años después, la corte votó en privado para revertir el fallo, según el borrador de una opinión que se filtró el lunes. Esto es lo que debes saber. https://t.co/npFSpQLskM",2022-05-03 17:10:07+00:00,nytimes,95,28,en,war
"A leaked draft opinion suggests the Supreme Court will overturn Roe v. Wade, its landmark abortion rights decision. @AsteadWesley and @sangerkatz discuss the possible effects. DM your questions to @nytimesevents. https://t.co/TfM7EacDVE",2022-05-03 17:05:47+00:00,nytimes,55,18,en,war
"Crowds of protesters descended on the Supreme Court on Monday night after a leaked draft decision showed a majority of justices voting to overturn Roe v. Wade.

Follow live updates: https://t.co/37uIPMl3O6 https://t.co/5hr9dFtnp6",2022-05-03 17:00:07+00:00,nytimes,370,89,en,war
"Sen. Mitch McConnell called for a criminal investigation and charges against whoever leaked the draft Supreme Court opinion overturning Roe v. Wade, escalating conservatives’ effort to focus public attention on the leak itself rather than its substance. https://t.co/5nIutqMOXq https://t.co/SMnu0k3Aue",2022-05-03 16:50:05+00:00,nytimes,1020,283,en,war
"Ohio recorded a slight bump in the number of votes that were cast early by mail or in person compared with the previous midterm primary election in 2018, but the totals were nowhere near the record levels set during the 2020 presidential election. https://t.co/INyVnD0UJM",2022-05-03 16:40:06+00:00,nytimes,95,31,en,war
"Even before the draft Supreme Court ruling that would overturn Roe v. Wade was leaked, states were proposing new restrictions and heavier criminal penalties on medication abortion. Bans on abortion apply to medication and surgical abortion. https://t.co/bmofRQQcmU",2022-05-03 16:30:06+00:00,nytimes,187,66,en,war
"Hungary’s foreign minister said his country would not support sanctions that would jeopardize its energy supply from Russia, highlighting difficulties over a proposed EU embargo on Russian oil imports likely to be adopted this week. https://t.co/i5cr1iyLBg",2022-05-03 16:20:09+00:00,nytimes,98,30,en,war
Here are five key passages from the leaked Supreme Court draft of a decision overturning Roe v. Wade. Justice Samuel Alito’s drafted argument could change before official publication. https://t.co/PcAy6JPbfy,2022-05-03 16:10:14+00:00,nytimes,95,31,en,war
"The Supreme Court said a draft opinion on Roe v. Wade was not final. Chief Justice Roberts called the leak an ""egregious breach"" of trust that is ""an affront to the Court,"" and ordered an investigation into its source.

Read the full statement: https://t.co/KQZa6ZwZTu https://t.co/Lm5ZCJMSbk",2022-05-03 16:06:34+00:00,nytimes,242,80,en,war
Breaking News: The Supreme Court said a draft opinion on Roe v. Wade was not final. Chief Justice Roberts called the leak “a betrayal” and ordered an inquiry. https://t.co/crZ2qq5wPk,2022-05-03 15:42:26+00:00,nytimes,349,119,en,war
"This year’s midterm elections in all 50 states could determine the outcome of many weighty political issues. With hundreds of politicians on ballots, the stakes may be highest for two men who are not: President Biden and Donald Trump.

Here’s what to know. https://t.co/4Ek0LjfVkU",2022-05-03 15:40:06+00:00,nytimes,104,26,en,war
"“The Republican-appointed justices’ reported votes to overturn Roe v. Wade would go down as an abomination, one of the worst, most damaging decisions in modern history,” Senator Chuck Schumer, Democrat of New York and the majority leader, said on Tuesday. https://t.co/6V3pWhGChE https://t.co/3jLdBNQQlg",2022-05-03 15:30:04+00:00,nytimes,3858,1014,en,war
Over 150 women and children who sheltered for weeks in Mariupol’s Azovstal steelwork plant arrived on Tuesday at the parking lot of a home goods store in the relative safety of Ukrainian-controlled territory. https://t.co/BqFgq8smHj,2022-05-03 15:20:05+00:00,nytimes,375,70,en,war
"“After an extensive review process, we are confident of the authenticity of the draft,” Politico’s top editors wrote in an email to its newsroom after it published the leak of a draft Supreme Court decision overturning Roe v. Wade. https://t.co/wwFPlyNaOI",2022-05-03 15:07:02+00:00,nytimes,166,31,en,war
"Germany promised to back NATO membership for Sweden and Finland if they decide to join. Both Nordic countries have historically partnered with NATO but avoided becoming members. Russia’s attack on Ukraine has led them to rethink their stances.
https://t.co/3W5FD8PTzj",2022-05-03 15:01:05+00:00,nytimes,529,136,en,war
"While cautioning the decision isn’t final until the Supreme Court announces its opinion, Senator Susan Collins, a Republican, said the draft ruling does not align with conversations she had with two Trump-appointed justices she voted to confirm. https://t.co/ws8kOVxSSe https://t.co/Scv283DQNh",2022-05-03 14:50:09+00:00,nytimes,1083,200,en,war
"Fiji gave the U.S. permission to seize a superyacht believed to have links to a Russian oligarch, the latest move in a global effort to take assets with ties to Russians who are under sanctions. The ship has been held in Fiji’s waters since last month.
https://t.co/x6i6C3JSYe",2022-05-03 14:45:04+00:00,nytimes,367,75,en,war
"Sen. Mitch McConnell, the Senate Republican leader, called the leaked draft decision an “attack on the independence of the Supreme Court.” In a statement, he called on the Supreme Court and the Justice Dept. to investigate and pursue criminal charges. https://t.co/mj5LVmnHgn",2022-05-03 14:40:09+00:00,nytimes,225,52,en,war
"In Opinion

“Every morning that an air raid is announced in the city, it is impossible to rid yourself of a feeling of dread, as though you are waiting for the results of some evil lottery,” Lyubko Deresh, a Ukrainian novelist, writes of Kyiv. https://t.co/rfmopaqYQt",2022-05-03 14:30:13+00:00,nytimes,244,65,en,war
"As long-term severe drought takes a toll on the Colorado River, the government is expected to announce that it will retain some water in one of the river’s reservoirs to stave off what it called increased uncertainty in water and electricity supplies.
https://t.co/plbdan2A7F",2022-05-03 14:25:01+00:00,nytimes,174,58,en,war
"Breaking News: President Biden urged lawmakers to fight for abortion rights as the Supreme Court appeared poised to reverse Roe v. Wade.

Follow our updates.
https://t.co/mUCAxf2IDh",2022-05-03 14:19:31+00:00,nytimes,482,109,en,war
"Breaking News: Gov. Kathy Hochul of New York chose Rep. Antonio Delgado as her new lieutenant governor. He will replace former Lt. Gov. Brian Benjamin, who was indicted on bribery charges, and is expected to serve as Hochul’s running mate.
https://t.co/jtDKDnyo3M",2022-05-03 14:01:45+00:00,nytimes,284,81,en,war
"The typical abortion patient in the U.S. already has a child, is poor, is unmarried and in her late 20s, has some college education and is very early in pregnancy.  https://t.co/3j6kgrfweN",2022-05-03 14:00:11+00:00,nytimes,909,310,en,war
"Progressive lawmakers across Europe reacted with concern and surprise to the news that the U.S. Supreme Court might overturn Roe v. Wade.

“The right of women to decide what happens to our own bodies is a human right,” the first minister of Scotland said. https://t.co/LydVWSGG5e",2022-05-03 13:50:05+00:00,nytimes,1924,492,en,war
"A Connecticut man found hundreds of paintings by Francis Hines in a dumpster a year after the largely forgotten artist died. He has since become a self-taught Hines scholar and is on a mission to raise the artist’s profile.
https://t.co/49xa2JdcZ4",2022-05-03 13:35:06+00:00,nytimes,190,28,en,war
"Plans by developers, including a private Jewish settler organization, to build a zip line, cable car, pedestrian bridge and visitor centers near Jerusalem’s Old City could change the area’s delicate historic, religious and political balance, opponents say.
https://t.co/6NbcYAzKkj",2022-05-03 13:27:02+00:00,nytimes,115,34,en,war
"Even under the best of circumstances, a surrogacy arrangement can be fraught. But now, the war has laid bare the many ethical tensions in Ukraine's surrogacy industry, @susandominus reports in @NYTMag. https://t.co/gtlZ3cK83I",2022-05-03 13:10:01+00:00,nytimes,125,29,en,war
"The resistance to Russia’s invasion will rank as “Ukraine’s finest hour,” Prime Minister Boris Johnson of Britain said, invoking Winston Churchill, in the first address by a foreign leader to the Ukrainian Parliament since the war began.
https://t.co/ywLnjL2w4u https://t.co/QIw84itW2d",2022-05-03 13:05:07+00:00,nytimes,671,166,en,war
"California’s Democratic leaders announced plans to put a state constitutional amendment guaranteeing the right to an abortion on the November ballot. They’ve vowed to “build a firewall” around reproductive rights.

Follow our updates. https://t.co/C85lZtYTV9",2022-05-03 13:00:17+00:00,nytimes,620,95,en,war
"Elon Musk often acts on impulse and the certainty that he is 100% right, according to interviews with those who have worked with him. He has constructed an insular world of about 10 confidants who mostly agree with him and carry out his bidding.
https://t.co/0XF7GtV6lV",2022-05-03 12:45:08+00:00,nytimes,1215,268,en,war
"Donald Trump has stayed in the political spotlight since leaving office — raising more money than the Republican Party and endorsing candidates in the midterms.

How have candidates secured his favor? Listen to today’s episode of The Daily.
https://t.co/jhspYJKKRE",2022-05-03 12:35:08+00:00,nytimes,115,25,en,war
"A cascade of restrictive abortion legislation has recently been proposed in Republican-led states. 

Here’s what to know about the legislative efforts across the U.S. https://t.co/bcUdFv6tLq",2022-05-03 12:30:08+00:00,nytimes,120,39,en,war
"The Supreme Court has decided to overturn Roe v. Wade and allow states to outlaw abortion, according to a draft of the justices’ decision obtained by Politico.

@DLeonhardt looks at the case and its implications in The Morning newsletter. https://t.co/usBa8VcIGk",2022-05-03 12:20:03+00:00,nytimes,463,170,en,war
"A warehouse of a Russian textbook company, whose chairman is a close friend of President Vladimir Putin, went up in flames overnight.

The blaze is another in a series of suspicious fires that have erupted across the country.
https://t.co/bKykUQGmZL",2022-05-03 12:10:06+00:00,nytimes,685,193,en,war
"The Supreme Court legalized abortion in the U.S. with its ruling on Roe v. Wade in 1973. Nearly 50 years later, the court privately voted to strike down the decision, a leaked draft opinion shows.

Here’s what to know about the case.
https://t.co/YdkVrva7Ik",2022-05-03 12:02:06+00:00,nytimes,1015,452,en,war
"The Supreme Court heard arguments in December on a Mississippi law that challenges Roe v. Wade. Though the court has not reached a final decision, it privately voted to strike down the case, a leaked draft opinion shows.

Here’s what to know about the law. https://t.co/FecjIUqXzW",2022-05-03 11:46:02+00:00,nytimes,152,64,en,war
"“It’s like a prayer that people have in time of despair.”

Stanislav Kalinin, an organist who left the embattled Ukrainian city of Kharkiv, described performing at a concert hall in Lviv, which has become a hub for millions displaced by the war.
https://t.co/1VaBCbIkwC https://t.co/oHfJuIzzbB",2022-05-03 11:29:03+00:00,nytimes,181,40,en,war
"Progressive lawmakers across Europe expressed concerns and surprise that the U.S. Supreme Court had privately voted to strike down Roe v. Wade.

“It would be a terrible regression for American women,” one French senator said.
https://t.co/V9P9XqoaKw",2022-05-03 11:00:08+00:00,nytimes,3126,791,en,war
"The U.S. Supreme Court voted to strike down Roe v. Wade, a leaked draft opinion shows. The decision, which is not expected to be finalized for a month or more and could change, would leave it to states to determine abortion’s legality.

Follow our updates.
https://t.co/wSrKO3belf",2022-05-03 10:32:01+00:00,nytimes,282,101,en,war
"Every month, Netflix adds movies and TV shows to its library. Here are our picks for some of May’s most promising new titles. https://t.co/68iuVyR6TR",2022-05-03 09:30:10+00:00,nytimes,150,20,en,war
Here's a look at some of the highlights worth watching from late-night TV. https://t.co/6Bx5zs4sK7,2022-05-03 09:15:06+00:00,nytimes,116,24,en,war
From December 2021: Here's what the U.S. would look like without Roe v. Wade. https://t.co/UQnhc6KxaV,2022-05-03 09:00:07+00:00,nytimes,289,122,en,war
"In the immediate aftermath of a leaked draft opinion that suggests the U.S. Supreme Court will overturn Roe v. Wade, supporters of abortion rights emphasized that the procedure was still legal — but under serious threat.
https://t.co/bc7Oo6M9IV https://t.co/afnNsVONUe",2022-05-03 08:45:08+00:00,nytimes,8481,2764,en,war
"More than 30 schools in Bangladesh, teaching tens of thousands of Rohingya children who have fled persecution in Myanmar, have been closed.

The move comes amid a larger effort by the Bangladesh government to tighten its control of Rohingya refugee camps. https://t.co/FvW7iZXML9",2022-05-03 08:30:09+00:00,nytimes,102,44,en,war
"Beijing has been locking down apartment complexes as soon as Covid cases are found. Mass testing has been enforced across most of the city.

Our Beijing bureau chief describes what his district looks like. https://t.co/ccmgeTPkdz",2022-05-03 08:10:02+00:00,nytimes,123,40,en,war
"“Ending legal abortion will not end abortion,” said Cecile Richards, a former president of Planned Parenthood. “It simply will mean that women are no longer safe in this country.” https://t.co/rdNlOHfK1R",2022-05-03 08:00:14+00:00,nytimes,2130,555,en,war
"A barrel containing the remains of a person killed in the 1980s was found on Sunday on the shore of Lake Mead in Nevada. The discovery was made after an ongoing drought caused the lake’s water level to drop, the police said.
https://t.co/CK7DayTrIl",2022-05-03 07:45:02+00:00,nytimes,198,54,en,war
"Protesters flocked to the U.S. Supreme Court after reports emerged that a majority of justices had voted to strike down Roe v. Wade. The mood outside the court was a mix of anger and mourning. Some demonstrators shouted defiant chants; others sat silently.
https://t.co/iGqgpFyiec https://t.co/ZqXsRPSgHr",2022-05-03 07:35:05+00:00,nytimes,2693,640,en,war
"Conservatives across the U.S. praised the Supreme Court's leaked vote to overturn Roe v. Wade. Anti-abortion groups welcomed the news, but also expressed concern over the motive for the leak itself. https://t.co/HoAbfui2rD",2022-05-03 07:30:08+00:00,nytimes,143,37,en,war
"Scott White, an Australian man who was convicted of killing Scott Johnson, a gay American doctoral student, in 1988 received a prison sentence of 12 years. https://t.co/EZnpH7TMTO",2022-05-03 07:00:06+00:00,nytimes,150,31,en,war
"Abortion would remain legal in about half of U.S. states if Roe v. Wade was overturned, but the rest would likely ban the procedure.

The number of abortions would probably fall, particularly among poor women in the South and Midwest. https://t.co/SRRRHYVDVe",2022-05-03 06:28:05+00:00,nytimes,1259,550,en,war
"Mississippi is one of several states with so-called trigger laws, which would make abortion unlawful almost immediately if Roe v. Wade was overturned. The abortion law at the center of the Supreme Court case could deal a final blow to abortion access. https://t.co/Pyg8pPmMey",2022-05-03 06:00:14+00:00,nytimes,290,107,en,war
"Democrats denounced the Supreme Court’s leaked decision to strike down Roe v. Wade, with some promising to fight to preserve abortion rights. https://t.co/EWSFcKpAAz",2022-05-03 05:12:02+00:00,nytimes,656,148,en,war
Modern Love: “El ruido de las cortinas que cubren la ventana junto a mi cama me despertó a eso de las 4 de la madrugada. Abrí los ojos justo a tiempo para ver cómo una rata saltaba desde el alféizar a mi edredón.” https://t.co/S72cvfFkfH,2022-05-03 05:00:07+00:00,nytimes,45,12,en,war
"Both sides of the abortion debate were inflamed on Monday night after news leaked of a draft decision to overturn Roe v. Wade.

Protesters gathered outside the Supreme Court, including those for and against abortion rights. https://t.co/stlifkUji1 https://t.co/UgY3k6IA2n",2022-05-03 04:46:49+00:00,nytimes,607,147,en,war
"The Supreme Court privately voted to overturn the Roe v. Wade abortion rights decision, a leaked draft opinion shows. Senator Chuck Schumer and Speaker Nancy Pelosi said it could become one of the “most damaging decisions in modern history.”

Live updates: https://t.co/icHcFHoh6s",2022-05-03 04:29:11+00:00,nytimes,2265,862,en,war
"Figure skating officials have set forth a proposal to raise the minimum age from 15 to 17 in its major events, including the Winter Olympics. The global governing body for the sport will vote on the measure next month. https://t.co/wNphR1RSpC",2022-05-03 04:00:04+00:00,nytimes,386,48,en,war
"From December 2021: The typical abortion patient in the U.S. already has a child, is poor, is unmarried and in her late 20s, has some college education and is very early in pregnancy. https://t.co/qedBy7bhKo",2022-05-03 03:50:09+00:00,nytimes,1116,436,en,war
"Ancianos y frágiles, los sobrevivientes ucranianos del Holocausto escapan otra vez de la guerra, en un viaje extraordinario que ha trastocado el mundo que conocían: ahora buscan seguridad en Alemania. https://t.co/w8CQ5x0DTI",2022-05-03 03:45:04+00:00,nytimes,90,27,en,war
NBC News said on Tuesday that it had found instances of plagiarism in 11 articles written by a reporter over the past year. The network said that an editor’s note had been placed on each article and the plagiarized sections had been removed. https://t.co/DTNHnAx0Qe,2022-05-03 03:27:06+00:00,nytimes,153,31,en,war
"The police in Tulsa, Oklahoma are looking for whoever cut down and sold parts of a statue of Marjorie Tallchief, a celebrated Native American performer who died last year. Parts of the bronze statue were sold by the pound for $266 at a recycling center. https://t.co/Yw5pBlvA1P",2022-05-03 03:00:24+00:00,nytimes,177,76,en,war
"“Es horrible. No queda nada.” Su hermano mayor desapareció en el este de Ucrania, una zona que se encuentra sitiada. La búsqueda terminó en una morgue, frente a una bolsa para cadáveres. https://t.co/URUWZrLzY0",2022-05-03 02:45:02+00:00,nytimes,79,21,en,war
"A metal barrel containing the remains of a person killed in the 1980s was found on Sunday on the shore of Nevada’s Lake Mead, a discovery that the Las Vegas Metropolitan Police Department said was made possible by an ongoing drought. https://t.co/5StopdsQao",2022-05-03 02:15:07+00:00,nytimes,210,55,en,war
"With the balance of the House of Representatives at stake, national Democrats made an 11th-hour appeal to a federal court to intervene in New York’s redistricting dispute, hoping to reinstate House maps thrown out by the state’s highest court last week. https://t.co/WkRT9NOkGD",2022-05-03 02:00:07+00:00,nytimes,145,31,en,war
From December 2021: Here's what the U.S. would look like without Roe v. Wade. https://t.co/PdnbWlazoj,2022-05-03 01:57:16+00:00,nytimes,558,299,en,war
"For the second time in less than a week, New York City canceled plans for a shelter in Chinatown, where community opposition has complicated Mayor Eric Adams’s efforts to move homeless New Yorkers off the streets. https://t.co/HmW5w54BgB",2022-05-03 01:45:04+00:00,nytimes,86,36,en,war
"Breaking News: The Supreme Court has privately voted to strike down Roe v. Wade, according to a leaked draft of its majority opinion published by Politico. https://t.co/DVfKUd6J1l https://t.co/ALWHGErymI",2022-05-03 01:35:23+00:00,nytimes,8770,4776,en,war
"The Ukrainian authorities have identified more than 1,200 civilians killed by Russian forces around the Kyiv region, according to the deputy head of the Kyiv regional police, Maksym Ocheretianyi. 

Follow the latest updates. https://t.co/DcUQNUXGWw https://t.co/ABqw7ds9tk",2022-05-03 01:30:09+00:00,nytimes,270,134,en,war
"Lizzo arrived at the #MetGala decked out in a black and gold ensemble by Thom Browne, with her trusty flute in hand and corkscrews dangling from the tips of her nails. https://t.co/RtHMN98vfF https://t.co/5dM4wNc7pA",2022-05-03 01:23:04+00:00,nytimes,334,34,en,war
Kim Kardashian and Pete Davidson arrive at the #MetGala. https://t.co/ofGBWfM1eB https://t.co/ogbabmSfg3,2022-05-03 01:18:23+00:00,nytimes,1064,81,en,war
"A teacher in Rochester, New York, was placed on leave and is being investigated after parents said he told students to pick cotton during a lesson on slavery, school district officials said. https://t.co/FdWXsf6agG",2022-05-03 01:10:13+00:00,nytimes,118,53,en,war
Travis Barker and Kourtney Kardashian attend the #MetGala in matching Thom Browne skirts. https://t.co/aVY9psCXR8 https://t.co/91IXnNa9NU,2022-05-03 01:05:02+00:00,nytimes,626,52,en,war
Cardi B and Donatella Versace arrive at the #MetGala. Cardi's Versace dress is made from almost a kilometer of chains and jewelry. https://t.co/5bHYEkkuG9 https://t.co/i9MpElEMWU,2022-05-03 01:00:03+00:00,nytimes,2028,230,en,war
Kylie Jenner is mixing athleisure and matrimony in her #MetGala red carpet ensemble. https://t.co/TQo92hZ2uZ https://t.co/LpwvfNBBbn,2022-05-03 00:55:02+00:00,nytimes,230,36,en,war
Gigi Hadid arrives at the #MetGala looking incredibly comfortable. https://t.co/0LTlAAjjyt https://t.co/4uTw6UOI5b,2022-05-03 00:45:07+00:00,nytimes,1939,219,en,war
"New York City traffic deaths have risen to the highest level in eight years. In a new campaign aimed to shock drivers to slow down, a billboard shows a pedestrian thrown in the air after bouncing off the front of a car. https://t.co/wpClrVFFUF",2022-05-03 00:40:03+00:00,nytimes,91,28,en,war
"Jared Leto (the real one, at right) and Gucci’s Alessandro Michele arrived at the #MetGala dressed as identical twins. https://t.co/SBOqVKRmpR https://t.co/lPc8ctmjzs",2022-05-03 00:35:13+00:00,nytimes,1025,187,en,war
Julianne Moore arrived at the #MetGala wearing a strapless white gown by Tom Ford inspired by Jacqueline Kennedy. https://t.co/T4EaO8IsBt https://t.co/nhiwB6pJkn,2022-05-03 00:30:08+00:00,nytimes,815,51,en,war
"Mayor Eric Adams of New York City arrived at his first #MetGala wearing a tuxedo jacket with the words “End Gun Violence” written across the back, along with a drawing of a handgun encircled in a “no” symbol. https://t.co/162WCJrQdy https://t.co/ox1uvt7k5w",2022-05-03 00:25:05+00:00,nytimes,679,105,en,war
Megan Thee Stallion walks the #MetGala red carpet dressed in Moschino. https://t.co/j98DGxpcIV https://t.co/eol6oxdYxw,2022-05-03 00:20:04+00:00,nytimes,665,75,en,war
Correction: An earlier tweet misidentified Fredrik Robertsson as Jared Leto. We have deleted the incorrect tweet.,2022-05-03 00:16:33+00:00,nytimes,648,53,en,war
"Elon Musk, who dominated headlines recently after his successful bid to buy Twitter for $44 billion, appeared at the #MetGala with his mother, the supermodel Maye Musk. https://t.co/vPNEmqGSxe https://t.co/AZBl7QqRXe",2022-05-03 00:15:16+00:00,nytimes,6751,652,en,war
Fredrik Robertsson arrives at the #MetGala with his take on the Gilded Glamour theme. https://t.co/tszZfWYfin https://t.co/3fVOhXvrug,2022-05-03 00:10:05+00:00,nytimes,2866,410,en,war
Billie Eilish arrives at the #MetGala in Gucci. https://t.co/B6fO0obWP2 https://t.co/MMz8FIktOO,2022-05-03 00:00:39+00:00,nytimes,2154,155,en,war
"After sending a payload of 34 small satellites to orbit, Rocket Lab used a helicopter to catch the 39-foot-long used-up booster stage of the rocket before it splashed into the Pacific Ocean.
https://t.co/rrELcqPiOR",2022-05-03 00:00:13+00:00,nytimes,88,27,en,war
Casinos will soon be coming to the New York City area — but precisely how soon and how many remains to be determined. Here's what to know. https://t.co/yISlb4HiJp,2022-05-02 23:50:02+00:00,nytimes,67,27,en,war
Architecture is in the air: Alicia Keys arrives at the #MetGala in a Ralph Lauren dress inspired by the Empire State Building. https://t.co/NMl76TMvjN https://t.co/SQIt1CV2tT,2022-05-02 23:45:10+00:00,nytimes,4120,406,en,war
"Hillary Clinton arrived at the #MetGala in a Joseph Altuzarra dress that is embroidered with the names of American women who inspired her, including Abigail Adams and Harriet Tubman. https://t.co/TJG7ANFamv https://t.co/cwRP0uWrBP",2022-05-02 23:40:07+00:00,nytimes,12277,1159,en,war
"Sarah Jessica Parker continues to show her deep belief in the value of statement hats on the red carpet, our fashion critic writes. 

Follow live updates from the #MetGala: https://t.co/TIBtir2Tax https://t.co/J78HyKP5bW",2022-05-02 23:28:03+00:00,nytimes,872,73,en,war
"Riz Ahmed is at the #MetGala in an undone silk shirt and undershirt. “This is an homage to the immigrant workers who kept the Gilded Age going,” he said.

Follow live updates from the red carpet: https://t.co/k9Y1Kcm1Vr https://t.co/FKekTCOov7",2022-05-02 23:20:08+00:00,nytimes,3203,611,en,war
"Shawn Mendes: Gilded Age or Doctor Strange?

Follow live updates from the #MetGala red carpet: https://t.co/KNp2CJJft2",2022-05-02 23:17:02+00:00,nytimes,811,74,en,war
Michelle Yeoh arrived at the #MetGala wearing a mint green Prabal Gurung dress. Follow our red carpet updates: https://t.co/w6kvMymd8l https://t.co/rGSCxH9uPW,2022-05-02 23:12:07+00:00,nytimes,1305,130,en,war
"Janelle Monáe arrived at the #MetGala in a dreamy Ralph Lauren gown. ""A star draped in stars,"" our reporter writes.

Follow live updates from the red carpet: https://t.co/WeY8QINnDO https://t.co/I8C4er25rH",2022-05-02 22:55:07+00:00,nytimes,982,100,en,war
"Blake Lively, a co-host of tonight's #MetGala, arrived in a full bustle dress with a train silhouette, a tiara and opera gloves.

Follow live updates from the red carpet: https://t.co/z7vu5Jz2BV https://t.co/MLz29hsISa",2022-05-02 22:50:06+00:00,nytimes,2297,160,en,war
"Anna Wintour has arrived at the #MetGala wearing a tiara.

Follow our live updates from the red carpet: https://t.co/C3aVlimzod https://t.co/qlqsuFch51",2022-05-02 22:45:57+00:00,nytimes,582,52,en,war
"Johnny Depp’s talent manager testified that the actor lost a $22.5 million deal to star in a sixth ""Pirates of the Caribbean"" movie after his ex-wife, Amber Heard, wrote an op-ed saying she was a ""public figure representing domestic abuse."" https://t.co/fb90da0n62",2022-05-02 22:40:05+00:00,nytimes,671,132,en,war
"State lawmakers are expected on Monday to carve out a legal path for the former lieutenant governor, Brian Benjamin, who resigned after being indicted on federal bribery charges, to be removed from the primary ballot. https://t.co/qOKYhaU6Vr",2022-05-02 22:30:09+00:00,nytimes,81,23,en,war
"Read our review: ""Anna,"" a semi-authorized biography of Wintour, is the product of over 250 interviews, taking readers through every step — and misstep — in her famous ascent to the heights of magazinedom.
https://t.co/0skezYuOFG",2022-05-02 21:56:39+00:00,nytimes,63,9,en,war
"Looming over tonight's #MetGala is the release of a new, unauthorized biography of Anna Wintour. It will release on May 3. https://t.co/gSnw24BCj1",2022-05-02 21:55:03+00:00,nytimes,124,15,en,war
"Wendy Brown has spent her career studying identity, freedom and tolerance. “We are suffering from highly politicized discourse about education — discourse that often doesn’t care one whit about actual education,” Brown, a political theorist, says.
https://t.co/ODaWcYRtus",2022-05-02 21:45:09+00:00,nytimes,227,49,en,war
"Universal is sending three movies, including a biopic about LeBron James, straight to streaming. It's an attempt to attract subscribers to Peacock, its streaming service, and an acknowledgment that releasing films in theaters has become a gamble. https://t.co/WWlvcG0VGQ",2022-05-02 21:20:03+00:00,nytimes,93,21,en,war
"Eviction cases are rising in New York City's housing courts. The roughly 2,000 eviction cases filed by landlords every week since March are roughly 40% more than the number filed in mid-January, after the state’s eviction moratorium expired.  https://t.co/XVuEnuXDl0",2022-05-02 21:00:12+00:00,nytimes,114,57,en,war
"Last week was the first time the Phoenix Mercury had played since Brittney Griner was taken into Russian custody, and there was no official acknowledgment of her absence. But the silence is by design, our columnist, @kurtstreeter, writes. https://t.co/TbTzDbOsO0",2022-05-02 20:50:05+00:00,nytimes,78,26,en,war
Russia’s women’s soccer team was barred from this year’s European championship and from qualifying for the next World Cup. https://t.co/MWAjZBvKUK,2022-05-02 20:41:22+00:00,nytimes,386,51,en,war
"Google fired a researcher who questioned a paper it published on the abilities of a specialized type of AI, less than two years after the company dismissed two researchers who criticized the biases built into artificial intelligence systems. https://t.co/zkvDKTqUK4",2022-05-02 20:30:09+00:00,nytimes,285,94,en,war
"Some World Cup sponsors are distancing themselves from the host nation, Qatar, over complaints about the country's treatment of migrant workers and the gay community. But not everyone is backing away. https://t.co/AJXSarcGpr",2022-05-02 20:15:07+00:00,nytimes,120,29,en,war
"Russia’s offensive in the Donbas region of eastern Ukraine is ""anemic"" and ""plodding,"" and slowed by a risk-averse approach designed to avoid the heavy casualties that Russian troops suffered in the first phase of the war, a senior Pentagon official said. https://t.co/8OH7MsGDm2",2022-05-02 19:45:08+00:00,nytimes,357,94,en,war
"The U.S. put bans on oil and coal Russian energy sources, but not uranium, which it relies on to fuel more than 90 nuclear reactors. If companies resurrect the uranium industry in the U.S., it can set up clashes between companies and tribal nations. https://t.co/1w4rfkwaHx",2022-05-02 19:30:14+00:00,nytimes,178,56,en,war
"What is the dress code at the Met Gala? Who gets to go? How much does it cost? 

We have answers. https://t.co/f2miTvHkPj",2022-05-02 19:15:06+00:00,nytimes,118,23,en,war
The Biden administration plans to begin a $3.1 billion effort on Monday to spur the domestic production of advanced batteries to speed the adoption of electric vehicles and renewable energy. https://t.co/dxCcADrW0f https://t.co/FujkoBvUbS,2022-05-02 19:00:16+00:00,nytimes,373,83,en,war
"Workers at an Amazon warehouse in Staten Island voted against joining a union, a setback for growing labor organizing efforts at the company. https://t.co/awM9YdFMJO",2022-05-02 18:53:58+00:00,nytimes,173,71,en,war
"50 years ago, Dr. John Fryer risked his career to tell his colleagues that gay people were not mentally ill. Listen to his full remarks as “Dr. Henry Anonymous,” — what he had asked to be called — as he described the secret world of gay psychiatrists. https://t.co/jLcUYXCaCj",2022-05-02 18:30:15+00:00,nytimes,468,129,en,war
